,Datetime,Text,Quotes,Likes,Retweets
1930,2019-12-20 21:14:06+00:00,"Planning your weekend? Know before you go: Work affects Blue and Green Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/eONtl4c47J",0,1,2
1931,2019-12-18 23:01:53+00:00,"@BPLeoDesigns We're sorry to hear you're unhappy with the quality of our services. We do a lot to prevent and mitigate bus bunching, though it's commonly caused by things we're not able to control. You can learn more at: https://t.co/OvnpL4g2mZ",0,1,0
1932,2019-12-18 20:11:21+00:00,"We don't want to see your Holiday SZN ruined! There's still time to catch the @Allstate CTA Holiday Bus and Train before it returns to the North Pole. See the full schedule here: https://t.co/G0xrENkAZX

https://t.co/CHz5VrkNtZ https://t.co/Lk9U8WTAeb",0,7,3
1933,2019-12-18 13:38:50+00:00,"@ohwxguy Hey Aaron, we have &amp; will continue to report experiences on this route. We want you to feel you can count on our service, &amp; apologize if this hasn't been the case. We ask that you share details with Customer Service at https://t.co/oBpWShjKxn, so we can pass on info to Bus Ops.",0,0,0
1934,2019-12-16 13:48:52+00:00,"@WrightWithIt We hope this was resolved, and that you made it to your destination. Please share specifics with us about the bus #, station/time and direction your were traveling. We'll be sure to share with Customer Service.",0,0,0
1935,2019-12-14 08:00:02+00:00,"[Planned Work w/Part Closure] Pink/Green Lines: Now thru 4am Mon, Bus Substitution Between Ashland and Loop Stations https://t.co/YumE0Rc9gV",0,1,0
1936,2019-12-13 22:03:32+00:00,"⚠Red Line riders, Tonight starting at 10pm thru 4am Mon 12/16 Howard-bound train service will be replaced w/free bus shuttle service between Howard and Wilson Stations. Boarding changes expected at Sheridan and Wilson, allow extra time: https://t.co/cfzZUccvFF https://t.co/HEq9E0dm4e",0,3,3
1937,2019-12-13 22:01:21+00:00,"Green and Pink Line riders, reminder: Starting at 2am Saturday thru 4am Mon 12/16 train service will be replaced w/free bus shuttle service between Ashland and Loops Stations: https://t.co/cfzZUccvFF https://t.co/7IbOiMIRHu",0,1,2
1938,2019-12-13 22:00:21+00:00,[Service Disruption] Green Line trains are standing at Cermak-McCormick Place due to police activity. Crews working to restore service. Shuttle bus available Roosevelt to 35th.,0,2,2
1939,2019-12-13 21:55:22+00:00,"Planning your weekend? Know before you go: Work affects Green and Pink, Blue and Red Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/eONtl4c47J",1,2,4
1940,2019-12-12 23:23:00+00:00,[Major Delays] Pink Line trains are standing near Polk due to signal problems. Consider using 21 Cermak Bus as alternative; Crews working to restore service. More: https://t.co/65wNl4GnIk,1,2,1
1941,2019-12-12 14:44:55+00:00,"@HydeParkRE We see you are on route #6 can you please provide the bus # so that we can take a closer look? Also, please confirm if the Bus Operator has been made aware.",0,0,0
1942,2019-12-12 14:27:11+00:00,"@madmarlie It may take some time to look into the cause. If you can share your station, bus # and run, we can look into what's going on.",0,0,0
1943,2019-12-11 21:23:10+00:00,"@nahualit0 See schedules to plan ahead or check bus destination signs/announcements before boarding to know whether a bus will serve your trip. Note in some situations, to manage service, supervisors may direct a bus to end early and turn back (a “short turn”). 3/3",0,0,0
1944,2019-12-11 21:22:26+00:00,"@nahualit0 It’s not possible for us to be able to show or describe every possible service permutation on a bus stop sign, for readability reasons (our bus stop signs are among the most descriptive you’ll find, as they are). 1/3",0,0,0
1945,2019-12-11 17:11:43+00:00,"@arzeta_cristian Hi Cristian, the only app we manage is the @VentraChicago app. If it's a third-party app you would need to contact their provider. If you're using CTA Bus or Train Tracker over our site, we can report errors for those functions.",0,0,0
1946,2019-12-11 17:11:02+00:00,"@caitlingath Hi Caitlin, the only app we manage is the @VentraChicago app. If it's a third-party app you would need to contact their provider. If you're using CTA Bus or Train Tracker over our site, we can report errors for those functions.",0,0,0
1947,2019-12-11 14:47:49+00:00,"@andrewdwillett Thanks for letting us know this occurred. We're sorry to read you were waiting during this chilly Chicago morning, and will be sure Bus Ops and Customer Service is made aware. We work to make sure these situations don't happen, and truly apologize.",0,0,0
1948,2019-12-11 14:29:40+00:00,@chownlife We're sorry to see this; bus bunching is an extremely difficult challenge for big agencies like us to completely prevent/solve. Even smallest unpredictability can sometimes cause it on busy routes but we do a lot to prevent and mitigate it. Learn more at: https://t.co/OvnpL4g2mZ,0,1,0
1949,2019-12-11 14:25:21+00:00,"@PRod85 Hey Pam, sorry to keep you waiting. If you provide specifics on your station and time, we'll be happy to pass this on to Bus Ops and Customer Service.",0,0,0
1950,2019-12-11 14:23:57+00:00,"@KatiMiddleton Thanks for reaching out, Kati. Many of our bus shelters are property of the City of Chicago. Nonetheless, we'd like to make sure your suggestion reaches Customer Service, and ask that you send us feedback to https://t.co/oBpWShjKxn.",0,0,0
1951,2019-12-11 00:00:17+00:00,"Baby it's cold outside, but there's nothing like the Allstate CTA Holiday Bus and Train to warm our hearts. We're happy to share a glimpse of this winter wonderland over our CTAConnections Youtube channel: https://t.co/2AcV3JEu0d https://t.co/y5H6MaH8UD",1,21,3
1952,2019-12-10 14:25:25+00:00,"@nahualit0 Hey Adrian, thanks for letting us know this is something you frequently observe. We can pass this on to Customer Service who can further discuss with Bus Ops. We also suggest sharing feedback w/us at https://t.co/oBpWShjKxn so we can gather more details on your experience.",0,0,0
1953,2019-12-09 14:26:41+00:00,@JPSkowron Sorry to read this happened. We look forward to getting another bus to your stop as soon as possible.,0,0,0
1954,2019-12-07 04:00:02+00:00,"[Planned Work] Green Line: Now thru 4am Mon, Bus Substitution Between Roosevelt and 35th-Bronzeville-IIT Stations https://t.co/SQyvqfRIpQ",0,1,2
1955,2019-12-07 03:24:32+00:00,[Service Disruption / Major Delays] Green Line service has been temp. suspended between Laramie and Ashland/Lake due to a police investigation near Pulaski. Bus shuttle btwn Laramie &amp; Ash/Lake. More: https://t.co/oCCmgL0VKl,0,0,2
1956,2019-12-07 03:09:22+00:00,"[Service Disruption] Green Line trains are standing at Pulaski due to police investigation, Also consider #20 Madison Bus. Crews working to restore service. More: https://t.co/HceVIppKrA",0,0,0
1957,2019-12-07 03:07:00+00:00,"[Service Disruption] 63rd-bound Green Line trains are standing at California due to police investigation, Also consider #20 Madison Bus. Crews working to restore service.",0,1,3
1958,2019-12-06 22:04:51+00:00,"Green Line riders, reminder: Tonight starting at 10pm thru 4am Mon 12/9 train service will be replaced w/free bus shuttle service between Roosevelt and 35th-Bronzeville-IIT Stations: https://t.co/6OASFSLbvE https://t.co/lQr8HB0Ax2",0,2,0
1959,2019-12-06 22:04:14+00:00,"Planning your weekend? Know before you go: Work affects Green, Blue and Red Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/eONtl4c47J",0,5,5
1960,2019-12-06 15:30:55+00:00,"@megrah15 If you have questions or comments about a bus schedule, you can see schedules at https://t.co/sVb99Th04Q or contact our Customer Service dept at https://t.co/oBpWShjKxn.",0,0,0
1961,2019-12-06 14:24:56+00:00,"@VigilantRobot Oh no, we're sorry to read this happened. Please share more details on where you were waiting and the route. We'll pass this on to Customer Service, and expect the next bus to reach you shortly.",0,0,0
1962,2019-12-06 14:22:16+00:00,"@neen__been Heat is set at a controlled temp at our garage, and cannot be adjusted once en route. If you feel that it's too hot on your bus, we suggest making it known to the Operator. Temp can be very tricky, as each rider reacts differently, however we regret any discomfort.",0,0,0
1963,2019-12-04 15:58:06+00:00,"@Sammi_Berrafato During reroutes, the bus arrivals are adjusted, which is why it didn't arrive at 8:38am. The run you were expecting was 786, and arrived at 8:50am. If you need a delay notice, please let us know.",0,0,0
1964,2019-12-04 15:38:12+00:00,"@Sammi_Berrafato The re-route will go until Dec 11th. The bus should have stopped as mentioned in the above tweet, as those are the scheduled stops. Please share you run #/bus # and time of travel so we can look into what happened during your commute.",0,0,0
1965,2019-12-04 15:13:23+00:00,"@Sammi_Berrafato Hey Sam, Bus Ops is working on notices. The route will operate regular route to Montrose/Ashland, (turn right) North on Ashland to Lawrence, (turn left) West on Lawrence to Damen, (turn left) South on Damen to Montrose, (turn right) West on Montrose over the regular route.",0,0,0
1966,2019-12-04 14:21:47+00:00,@mrjfgutierrez We're sorry to see this; bus bunching is an extremely difficult challenge for big agencies like us to completely prevent/solve. Even smallest unpredictability can sometimes cause it on busy routes but we do a lot to prevent and mitigate it. Learn more at: https://t.co/OvnpL4g2mZ,0,1,0
1967,2019-12-03 21:57:17+00:00,"@AEsenler The Red Line is still running, only the Yellow and Purple are suspended. Please let us know if this helps, otherwise we can look into bus routes based on your destination.",0,0,0
1968,2019-12-03 19:08:35+00:00,[Service Disruption] Update: Red Line service has been temporarily suspended between Howard and Jarvis due to a police investigation at Howard; bus shuttle between Howard &amp; Jarvis. More: https://t.co/VXtxdH2mgR,1,6,7
1969,2019-12-03 18:55:16+00:00,[Service Disruption] Red Line service has been temporarily suspended between Howard and Belmont due to a police investigation at Howard; bus shuttle between Howard and Belmont. More: https://t.co/VXtxdH2mgR,2,6,4
1970,2019-12-03 18:42:01+00:00,[Service Suspended] Service on the Yellow Line has been temporarily suspended due to a police investigation at Howard; use the 97 Skokie bus for alternate service.,1,2,3
1971,2019-11-29 22:54:42+00:00,Be sure to look out for the amazing Allstate CTA Holiday Bus in your neighborhood this year! It's going to be on the #22 Clark tomorrow. Find the full schedule here: https://t.co/G0xrENkAZX https://t.co/YcjCyCGUXO,2,19,7
1972,2019-11-26 18:06:10+00:00,What are you asking Santa for this year??? 🎅 We checked our list twice before boarding the CTA @Allstate Holiday Bus! (full recap at https://t.co/67EsRe7aoQ) https://t.co/VuKa6yvpeR,1,21,5
1973,2019-11-26 14:14:53+00:00,"@MadMattChicago @CTAFails Thanks for sharing these specifics, Matt. We're sorry the bus wasn't held, and will follow up on the details you've provided.",0,1,1
1974,2019-11-25 21:50:41+00:00,[Service Disruption] Orange Line srvc has been temp suspended between 35th/Archer and Roosevelt due to a medical emergency on the tracks. Shuttle bus avail Roosevelt to 35th/Archer. More: https://t.co/3tQTcrPZCv,1,6,4
1975,2019-11-25 21:46:29+00:00,Please consider alternatives to Orange Line service such as the #62 Archer or other lines to crosstown bus routes while we work to institute a shuttle bus service thru the affected area.,0,3,2
1976,2019-11-25 18:47:08+00:00,"@_Mike_AM If you look at neighborhood maps available in many stations, you'll notice they've got nearest stops identified with letters and a table that shows which stop to use to get which bus service from the station. Here's a snippet of the one at Grand on the Blue Line: https://t.co/kUorgpqaZs",0,3,1
1977,2019-11-25 14:35:49+00:00,"@_JFenner_ This particular bus stop is property of the City of Chicago. While we can forward your concern, we do have to also recommend sharing it with their staff to resolve.",0,0,0
1978,2019-11-25 14:22:57+00:00,"@EssenceMorning We're sorry to read it was delayed this morning. Getting you where you need to go in a timely fashion is important to us, and we'll be sure to share this with Bus Ops.",0,0,0
1979,2019-11-23 10:23:55+00:00,"[Planned Work] Brown Line: Now thru 2am Mon, Bus Substitution Between Western and Kimball Stations https://t.co/VpiWreGEas",0,2,1
1980,2019-11-23 04:00:05+00:00,"[Planned Work] Green Line: Now thru 4am Mon, Bus Substitution Between Roosevelt and 35th-Bronzeville-IIT Stations https://t.co/VDibauPcBF",0,1,1
1981,2019-11-22 21:09:49+00:00,"Green Line riders, reminder: Tonight starting at 10pm thru 4am Mon 11/25 train service will be replaced w/free bus shuttle service between Roosevelt and 35th-Bronzeville-IIT Stations: https://t.co/4SrqUdErat https://t.co/NCZOgLKtvQ",0,2,3
